NP_001349069.1	XP_021322226.1	37.931	87	54	0	58	144	1230	1316	5.20e-15	77.8
NP_001349069.1	XP_021322226.1	34.211	76	47	1	42	117	1245	1317	4.67e-08	56.2
NP_001349069.1	XP_017210034.1	46.586	249	133	0	63	311	82	330	1.21e-79	249
NP_001349069.1	XP_017210034.1	48.444	225	116	0	91	315	82	306	1.13e-71	229
NP_001349069.1	XP_017210034.1	40.226	266	159	0	48	313	123	388	2.90e-70	225
NP_001349069.1	XP_017210034.1	44.048	168	94	0	146	313	81	248	1.95e-46	163
NP_001349069.1	XP_017210034.1	44.444	144	80	0	172	315	79	222	2.31e-38	142
NP_001349069.1	XP_017210034.1	35.955	89	57	0	58	146	301	389	3.48e-13	71.2
NP_001349069.1	XP_009297415.1	46.296	270	145	0	47	316	203	472	1.32e-79	254
NP_001349069.1	XP_009297415.1	43.885	278	154	1	39	316	253	528	1.54e-76	246
NP_001349069.1	XP_009297415.1	44.275	262	146	0	49	310	289	550	2.72e-72	235
NP_001349069.1	XP_009297415.1	37.771	323	147	2	48	316	38	360	2.55e-67	222
NP_001349069.1	XP_009297415.1	45.339	236	129	0	47	282	315	550	8.51e-67	221
NP_001349069.1	XP_009297415.1	40.000	285	145	1	58	316	132	416	2.36e-63	212
NP_001349069.1	XP_009297415.1	42.012	169	96	1	143	311	21	187	3.45e-38	144
NP_001349069.1	XP_009297415.1	43.103	116	66	0	199	314	21	136	1.58e-24	105
NP_001349069.1	XP_005174571.3	41.297	293	149	2	39	311	6	295	1.35e-79	248
NP_001349069.1	XP_005174571.3	41.797	256	148	1	59	314	99	353	5.77e-73	231
NP_001349069.1	XP_005174571.3	41.732	254	148	0	60	313	72	325	6.44e-72	228
NP_001349069.1	XP_005174571.3	42.439	205	114	1	116	316	40	244	1.02e-57	192
NP_001349069.1	XP_005174571.3	39.109	202	122	1	56	257	152	352	3.76e-50	172
NP_001349069.1	XP_005174571.3	42.405	158	83	2	167	316	31	188	2.73e-32	125
NP_001349069.1	XP_017211093.2	42.322	267	154	0	50	316	96	362	1.40e-79	249
NP_001349069.1	XP_017211093.2	44.578	249	138	0	63	311	81	329	1.00e-77	244
NP_001349069.1	XP_017211093.2	43.629	259	146	0	56	314	130	388	6.47e-76	240
NP_001349069.1	XP_017211093.2	48.430	223	115	0	91	313	81	303	5.67e-70	224
NP_001349069.1	XP_017211093.2	43.386	189	106	1	146	333	80	268	7.91e-52	177
NP_001349069.1	NP_001103337.1	45.600	250	136	0	63	312	82	331	1.40e-79	248
NP_001349069.1	NP_001103337.1	42.023	257	148	1	58	314	105	360	5.07e-72	229
NP_001349069.1	NP_001103337.1	43.860	171	96	0	146	316	81	251	1.41e-51	176
NP_001349069.1	NP_001103337.1	42.331	163	93	1	172	333	79	241	2.31e-41	149
NP_001349069.1	XP_021325072.1	47.656	256	134	0	58	313	116	371	1.44e-79	251
NP_001349069.1	XP_021325072.1	43.939	264	148	0	50	313	192	455	1.79e-71	230
NP_001349069.1	XP_021325072.1	44.105	229	128	0	58	286	228	456	1.96e-65	215
NP_001349069.1	XP_021325072.1	42.857	196	112	0	116	311	90	285	1.09e-51	179
NP_001349069.1	XP_021325072.1	43.062	209	119	0	50	258	248	456	2.54e-51	178
NP_001349069.1	XP_021325072.1	42.690	171	98	0	143	313	89	259	3.52e-40	148
NP_001349069.1	XP_021331357.1	38.344	326	177	3	29	333	21	343	1.53e-79	248
NP_001349069.1	XP_021331357.1	42.412	257	147	1	58	314	96	351	4.94e-73	231
NP_001349069.1	XP_021331357.1	35.294	68	43	1	49	116	283	349	1.24e-06	51.2
NP_001349069.1	XP_021333299.1	52.315	216	103	0	68	283	104	319	1.55e-79	247
NP_001349069.1	XP_021333299.1	50.691	217	107	0	95	311	103	319	2.84e-78	244
NP_001349069.1	XP_021333299.1	53.535	198	92	0	58	255	122	319	5.54e-75	235
NP_001349069.1	XP_021333299.1	54.082	196	90	0	124	319	104	299	1.02e-73	232
NP_001349069.1	XP_021333299.1	53.374	163	76	0	151	313	103	265	4.05e-58	192
NP_001349069.1	XP_017210035.1	46.586	249	133	0	63	311	82	330	1.64e-79	249
NP_001349069.1	XP_017210035.1	40.977	266	157	0	48	313	123	388	3.45e-73	233
NP_001349069.1	XP_017210035.1	48.000	225	117	0	91	315	82	306	2.54e-71	228
NP_001349069.1	XP_017210035.1	42.857	168	96	0	146	313	81	248	8.66e-46	162
NP_001349069.1	XP_017210035.1	43.750	144	81	0	172	315	79	222	1.14e-37	140
NP_001349069.1	XP_017210035.1	35.955	89	57	0	58	146	301	389	1.04e-13	72.8
NP_001349069.1	XP_017211087.1	46.586	249	133	0	63	311	82	330	1.66e-79	249
NP_001349069.1	XP_017211087.1	48.889	225	115	0	91	315	82	306	1.01e-73	234
NP_001349069.1	XP_017211087.1	41.569	255	149	0	60	314	135	389	9.24e-72	229
NP_001349069.1	XP_017211087.1	42.982	228	130	0	58	285	161	388	5.11e-66	214
NP_001349069.1	XP_017211087.1	44.643	168	93	0	146	313	81	248	2.13e-47	166
NP_001349069.1	XP_017211087.1	43.750	144	81	0	172	315	79	222	5.47e-39	144
NP_001349069.1	XP_017211087.1	41.346	104	60	1	231	333	82	185	9.38e-17	82.0
NP_001349069.1	XP_017211087.1	37.079	89	56	0	58	146	301	389	4.68e-12	67.8
NP_001349069.1	XP_005168517.1	48.047	256	133	0	58	313	76	331	1.81e-79	248
NP_001349069.1	XP_005168517.1	41.481	270	158	0	47	316	37	306	3.79e-71	226
NP_001349069.1	XP_005168517.1	43.561	264	148	1	51	313	12	275	5.02e-69	221
NP_001349069.1	XP_005168517.1	40.807	223	132	0	49	271	123	345	4.45e-53	179
NP_001349069.1	XP_005168517.1	45.625	160	87	0	58	217	188	347	5.91e-39	142
NP_001349069.1	NP_001108190.1	45.600	250	136	0	63	312	82	331	1.94e-79	248
NP_001349069.1	NP_001108190.1	42.023	257	148	1	58	314	105	360	1.86e-71	228
NP_001349069.1	NP_001108190.1	44.444	171	95	0	146	316	81	251	7.86e-52	177
NP_001349069.1	NP_001108190.1	42.945	163	92	1	172	333	79	241	9.70e-42	150
NP_001349069.1	XP_021330571.1	45.600	250	136	0	63	312	82	331	1.94e-79	248
NP_001349069.1	XP_021330571.1	42.023	257	148	1	58	314	105	360	1.86e-71	228
NP_001349069.1	XP_021330571.1	44.444	171	95	0	146	316	81	251	7.86e-52	177
NP_001349069.1	XP_021330571.1	42.945	163	92	1	172	333	79	241	9.70e-42	150
NP_001349069.1	NP_001083044.1	47.566	267	132	2	57	315	52	318	2.09e-79	247
NP_001349069.1	NP_001083044.1	41.700	247	136	2	49	287	72	318	1.91e-60	198
NP_001349069.1	NP_001083044.1	43.226	155	88	0	47	201	162	316	7.15e-37	137
NP_001349069.1	NP_001083044.1	29.412	51	36	0	50	100	277	327	0.75	33.1
NP_001349069.1	XP_021325074.1	47.287	258	136	0	58	315	81	338	2.11e-79	250
NP_001349069.1	XP_021325074.1	43.774	265	149	0	49	313	156	420	2.03e-71	229
NP_001349069.1	XP_021325074.1	44.105	229	128	0	58	286	193	421	2.35e-65	214
NP_001349069.1	XP_021325074.1	42.857	196	112	0	116	311	55	250	1.50e-51	177
NP_001349069.1	XP_021325074.1	43.062	209	119	0	50	258	213	421	2.24e-51	177
NP_001349069.1	XP_021325074.1	42.690	171	98	0	143	313	54	224	4.67e-40	147
NP_001349069.1	XP_002661836.5	44.094	254	142	0	63	316	82	335	2.88e-79	248
NP_001349069.1	XP_002661836.5	41.406	256	150	0	58	313	105	360	1.13e-70	226
NP_001349069.1	XP_002661836.5	45.238	168	92	0	146	313	81	248	1.65e-50	173
NP_001349069.1	NP_001348404.1	42.069	290	161	2	30	313	47	335	2.89e-79	247
NP_001349069.1	XP_021323880.1	44.483	290	156	2	46	334	484	769	3.05e-79	259
NP_001349069.1	XP_021323880.1	44.649	271	150	0	46	316	21	291	7.22e-79	258
NP_001349069.1	XP_021323880.1	45.985	274	148	0	46	319	456	729	7.69e-79	258
NP_001349069.1	XP_021323880.1	43.750	288	161	1	47	333	401	688	1.05e-78	258
NP_001349069.1	XP_021323880.1	46.484	256	137	0	58	313	5	260	8.94e-78	255
NP_001349069.1	XP_021323880.1	45.703	256	139	0	58	313	552	807	1.20e-77	255
NP_001349069.1	XP_021323880.1	45.113	266	146	0	48	313	514	779	2.05e-77	254
NP_001349069.1	XP_021323880.1	47.287	258	136	0	58	315	440	697	2.28e-76	251
NP_001349069.1	XP_021323880.1	45.882	255	138	0	58	312	61	315	2.38e-76	251
NP_001349069.1	XP_021323880.1	42.910	268	153	0	46	313	77	344	1.37e-75	249
NP_001349069.1	XP_021323880.1	49.138	232	118	0	82	313	1	232	4.72e-74	245
NP_001349069.1	XP_021323880.1	44.151	265	148	0	51	315	377	641	4.59e-73	243
NP_001349069.1	XP_021323880.1	42.324	241	139	0	46	286	568	808	1.39e-65	223
NP_001349069.1	XP_021323880.1	35.370	311	158	1	46	313	245	555	8.04e-65	221
NP_001349069.1	XP_021323880.1	37.742	310	150	1	47	313	106	415	9.66e-64	218
NP_001349069.1	XP_021323880.1	35.987	314	158	1	48	318	135	448	2.36e-63	216
NP_001349069.1	XP_021323880.1	37.829	304	146	2	58	318	285	588	2.64e-63	216
NP_001349069.1	XP_021323880.1	47.929	169	87	1	166	333	1	169	2.42e-47	172
NP_001349069.1	XP_021322225.1	47.287	258	136	0	58	315	607	864	3.16e-79	264
NP_001349069.1	XP_021322225.1	41.748	309	166	2	19	313	414	722	6.61e-75	252
NP_001349069.1	XP_021322225.1	43.662	284	159	1	47	329	736	1019	1.07e-74	251
NP_001349069.1	XP_021322225.1	44.186	258	144	0	58	315	495	752	2.84e-74	250
NP_001349069.1	XP_021322225.1	42.636	258	148	0	58	315	663	920	9.36e-74	249
NP_001349069.1	XP_021322225.1	43.969	257	144	0	59	315	720	976	5.24e-73	246
NP_001349069.1	XP_021322225.1	42.537	268	154	0	48	315	541	808	2.35e-72	245
NP_001349069.1	XP_021322225.1	41.045	268	158	0	48	315	681	948	1.67e-71	242
NP_001349069.1	XP_021322225.1	44.186	258	144	0	58	315	803	1060	2.99e-71	241
NP_001349069.1	XP_021322225.1	43.023	258	147	0	58	315	523	780	5.12e-71	241
NP_001349069.1	XP_021322225.1	42.688	253	145	0	61	313	582	834	5.76e-71	241
NP_001349069.1	XP_021322225.1	42.023	257	149	0	59	315	776	1032	1.68e-69	237
NP_001349069.1	XP_021322225.1	42.481	266	153	0	50	315	851	1116	4.47e-69	235
NP_001349069.1	XP_021322225.1	38.095	336	196	3	25	353	61	391	4.88e-69	235
NP_001349069.1	XP_021322225.1	37.162	296	158	1	48	315	877	1172	9.70e-66	226
NP_001349069.1	XP_021322225.1	39.394	264	160	0	48	311	933	1196	1.84e-60	211
NP_001349069.1	XP_021322225.1	39.841	251	140	3	71	318	35	277	5.02e-51	184
NP_001349069.1	XP_021322178.1	46.484	256	137	0	58	313	50	305	3.62e-79	249
NP_001349069.1	XP_021322178.1	44.574	258	143	0	58	315	162	419	1.54e-76	243
NP_001349069.1	XP_021322178.1	46.215	251	135	0	65	315	29	279	3.13e-75	239
NP_001349069.1	XP_021322178.1	44.238	269	150	0	50	318	126	394	2.73e-72	231
NP_001349069.1	XP_021322178.1	42.180	211	94	1	50	232	210	420	1.73e-46	164
NP_001349069.1	XP_005161011.1	41.254	303	165	3	24	313	24	326	3.67e-79	247
NP_001349069.1	XP_005161011.1	44.355	248	138	0	63	310	104	351	9.91e-76	238
NP_001349069.1	XP_005161011.1	44.889	225	124	0	58	282	127	351	1.31e-67	218
NP_001349069.1	XP_005161011.1	43.820	178	99	1	143	319	43	220	1.12e-47	166
NP_001349069.1	XP_005161011.1	43.182	132	71	2	188	315	29	160	2.09e-29	117
NP_001349069.1	XP_005161011.1	42.268	97	56	0	50	146	259	355	2.18e-19	89.4
NP_001349069.1	XP_005161011.1	34.211	38	25	0	49	86	314	351	6.3	30.0
NP_001349069.1	XP_017211883.2	45.455	264	144	0	48	311	32	295	3.76e-79	247
NP_001349069.1	XP_017211883.2	45.660	265	144	0	49	313	89	353	1.45e-78	246
NP_001349069.1	XP_017211883.2	46.058	241	126	1	46	286	118	354	9.68e-70	223
NP_001349069.1	XP_017211883.2	45.614	228	124	0	87	314	15	242	1.87e-66	214
NP_001349069.1	XP_017211883.2	46.512	172	92	0	144	315	16	187	1.28e-46	163
NP_001349069.1	XP_017211883.2	48.936	141	72	0	176	316	20	160	1.35e-38	142
NP_001349069.1	XP_005164989.2	45.385	260	138	1	60	315	105	364	3.94e-79	248
NP_001349069.1	XP_005164989.2	42.308	260	146	1	58	313	75	334	7.62e-79	247
NP_001349069.1	XP_005164989.2	44.538	238	128	2	58	291	131	368	3.68e-71	227
NP_001349069.1	XP_005164989.2	44.681	188	100	1	48	231	177	364	6.90e-50	172
NP_001349069.1	XP_005164989.2	43.353	173	98	0	146	318	51	223	6.76e-49	169
NP_001349069.1	XP_005170427.2	45.318	267	146	0	49	315	76	342	4.13e-79	248
NP_001349069.1	XP_005170427.2	44.622	251	139	0	61	311	60	310	1.24e-72	231
NP_001349069.1	XP_005170427.2	43.182	220	125	0	93	312	64	283	1.33e-58	194
NP_001349069.1	XP_005170427.2	45.876	194	105	0	120	313	63	256	9.29e-56	187
NP_001349069.1	XP_005170427.2	45.029	171	94	0	145	315	60	230	2.69e-45	160
NP_001349069.1	XP_005170427.2	38.462	117	44	1	58	146	253	369	1.37e-16	81.3
NP_001349069.1	XP_017211088.1	46.185	249	134	0	63	311	82	330	4.24e-79	248
NP_001349069.1	XP_017211088.1	48.000	225	117	0	91	315	82	306	4.43e-71	228
NP_001349069.1	XP_017211088.1	40.449	267	159	0	48	314	123	389	4.58e-71	228
NP_001349069.1	XP_017211088.1	43.452	168	95	0	146	313	81	248	9.22e-46	161
NP_001349069.1	XP_017211088.1	43.750	144	81	0	172	315	79	222	7.57e-38	140
NP_001349069.1	XP_009294081.2	45.455	264	144	0	50	313	105	368	4.41e-79	248
NP_001349069.1	XP_009294081.2	41.447	304	172	1	16	313	37	340	6.89e-77	243
NP_001349069.1	XP_009294081.2	41.844	282	157	1	6	287	124	398	1.78e-71	229
NP_001349069.1	XP_009294081.2	46.328	177	95	0	56	232	223	399	9.04e-48	167
NP_001349069.1	XP_009294081.2	33.846	65	43	0	254	318	57	121	0.001	41.6
NP_001349069.1	XP_017206615.1	42.069	290	161	2	30	313	74	362	4.47e-79	248
NP_001349069.1	XP_009294100.1	46.304	257	138	0	58	314	70	326	4.67e-79	246
NP_001349069.1	XP_009294100.1	41.700	247	144	0	65	311	21	267	3.15e-67	216
NP_001349069.1	XP_009294100.1	44.690	226	125	0	93	318	21	246	5.42e-61	200
NP_001349069.1	XP_009294100.1	43.655	197	111	0	120	316	20	216	4.92e-51	174
NP_001349069.1	XP_017211314.1	46.185	249	134	0	65	313	82	330	4.76e-79	246
NP_001349069.1	XP_017211314.1	43.946	223	125	0	93	315	82	304	1.73e-64	209
NP_001349069.1	XP_017211314.1	42.500	200	115	0	58	257	131	330	2.77e-55	185
NP_001349069.1	XP_017211314.1	40.458	131	77	1	204	333	81	211	1.42e-26	108
NP_001349069.1	XP_017211314.1	39.623	106	63	1	231	335	80	185	8.54e-20	90.1
NP_001349069.1	XP_017211314.1	41.667	96	56	0	50	145	235	330	6.42e-18	84.7
NP_001349069.1	XP_017211314.1	38.095	42	26	0	48	89	289	330	0.44	33.9
NP_001349069.1	XP_003201694.1	46.185	249	134	0	65	313	82	330	4.76e-79	246
NP_001349069.1	XP_003201694.1	43.946	223	125	0	93	315	82	304	1.73e-64	209
NP_001349069.1	XP_003201694.1	42.500	200	115	0	58	257	131	330	2.77e-55	185
NP_001349069.1	XP_003201694.1	40.458	131	77	1	204	333	81	211	1.42e-26	108
NP_001349069.1	XP_003201694.1	39.623	106	63	1	231	335	80	185	8.54e-20	90.1
NP_001349069.1	XP_003201694.1	41.667	96	56	0	50	145	235	330	6.42e-18	84.7
NP_001349069.1	XP_003201694.1	38.095	42	26	0	48	89	289	330	0.44	33.9
NP_001349069.1	XP_017211136.2	44.094	254	142	0	63	316	71	324	5.31e-79	246
NP_001349069.1	XP_017211136.2	40.625	256	152	0	58	313	94	349	8.44e-69	220
NP_001349069.1	XP_017211136.2	44.643	168	93	0	146	313	70	237	8.06e-50	171
NP_001349069.1	XP_001334166.2	45.020	251	138	0	63	313	82	332	6.24e-79	246
NP_001349069.1	XP_001334166.2	43.805	226	127	0	91	316	82	307	1.24e-68	219
NP_001349069.1	XP_001334166.2	40.952	210	124	0	48	257	123	332	6.59e-56	186
NP_001349069.1	XP_001334166.2	42.408	191	109	1	146	335	81	271	6.95e-50	171
NP_001349069.1	XP_001334166.2	45.775	142	77	0	172	313	79	220	1.78e-39	144
NP_001349069.1	XP_001334166.2	35.955	89	57	0	58	146	245	333	1.10e-13	72.4
NP_001349069.1	XP_009289655.2	41.196	301	170	2	19	313	75	374	8.12e-79	247
NP_001349069.1	XP_021327023.1	43.273	275	156	0	48	322	37	311	8.43e-79	245
NP_001349069.1	XP_021327023.1	44.269	253	141	0	61	313	22	274	2.75e-72	228
NP_001349069.1	XP_021327023.1	41.228	228	128	1	39	260	78	305	3.46e-53	179
NP_001349069.1	XP_021327023.1	53.704	54	25	0	261	314	26	79	2.40e-11	65.5
NP_001349069.1	XP_017210201.2	44.610	269	148	1	48	316	37	304	8.79e-79	246
NP_001349069.1	XP_017210201.2	44.531	256	141	1	61	316	22	276	1.95e-74	234
NP_001349069.1	XP_017210201.2	42.718	206	111	1	49	254	149	347	7.80e-46	160
NP_001349069.1	XP_021329630.1	44.610	269	148	1	48	316	37	304	8.79e-79	246
NP_001349069.1	XP_021329630.1	44.531	256	141	1	61	316	22	276	1.95e-74	234
NP_001349069.1	XP_021329630.1	42.718	206	111	1	49	254	149	347	7.80e-46	160
NP_001349069.1	XP_021329629.1	44.610	269	148	1	48	316	37	304	8.79e-79	246
NP_001349069.1	XP_021329629.1	44.531	256	141	1	61	316	22	276	1.95e-74	234
NP_001349069.1	XP_021329629.1	42.718	206	111	1	49	254	149	347	7.80e-46	160
NP_001349069.1	NP_001103309.1	50.000	232	116	0	59	290	62	293	9.55e-79	244
NP_001349069.1	NP_001103309.1	47.967	246	124	1	70	315	49	290	2.35e-78	243
NP_001349069.1	NP_001103309.1	50.000	214	107	0	48	261	79	292	3.00e-72	227
NP_001349069.1	NP_001103309.1	54.362	149	68	0	58	206	145	293	9.19e-52	174
NP_001349069.1	XP_009301951.2	43.939	264	148	0	50	313	111	374	1.01e-78	248
NP_001349069.1	XP_009301951.2	41.319	288	164	1	30	312	58	345	1.43e-73	235
NP_001349069.1	XP_009301951.2	42.353	255	147	0	58	312	147	401	1.81e-70	227
NP_001349069.1	XP_009301951.2	44.796	221	122	0	93	313	98	318	3.46e-64	211
NP_001349069.1	XP_009301951.2	42.291	227	131	0	61	287	178	404	4.98e-64	210
NP_001349069.1	XP_009301951.2	40.887	203	120	0	58	260	203	405	5.59e-53	181
NP_001349069.1	XP_009301951.2	47.929	169	88	0	145	313	94	262	3.28e-46	163
NP_001349069.1	XP_009301951.2	41.333	150	88	0	58	207	259	408	4.50e-36	136
NP_001349069.1	XP_009301951.2	40.278	72	43	0	48	119	333	404	1.93e-11	66.2
NP_001349069.1	XP_021325075.1	47.451	255	133	1	58	311	76	330	1.09e-78	245
NP_001349069.1	XP_021325075.1	45.455	253	138	0	63	315	53	305	2.31e-71	226
NP_001349069.1	XP_021325075.1	43.564	202	114	0	114	315	48	249	3.55e-58	192
NP_001349069.1	XP_021325075.1	38.194	144	61	1	50	165	180	323	1.06e-23	101
NP_001349069.1	XP_017207345.1	47.843	255	132	1	58	311	120	374	1.15e-78	251
NP_001349069.1	XP_017207345.1	44.118	272	149	1	42	313	192	460	2.21e-77	248
NP_001349069.1	XP_017207345.1	41.869	289	161	2	35	323	213	494	1.47e-76	245
NP_001349069.1	XP_017207345.1	40.909	198	88	1	145	313	95	292	5.82e-46	165
NP_001349069.1	XP_017207345.1	43.210	81	38	3	237	313	75	151	3.51e-08	56.2
NP_001349069.1	XP_017207344.1	47.843	255	132	1	58	311	120	374	1.15e-78	251
NP_001349069.1	XP_017207344.1	44.118	272	149	1	42	313	192	460	2.21e-77	248
NP_001349069.1	XP_017207344.1	41.869	289	161	2	35	323	213	494	1.47e-76	245
NP_001349069.1	XP_017207344.1	40.909	198	88	1	145	313	95	292	5.82e-46	165
NP_001349069.1	XP_017207344.1	43.210	81	38	3	237	313	75	151	3.51e-08	56.2
NP_001349069.1	XP_003198589.1	43.197	294	160	2	47	333	112	405	1.17e-78	250
NP_001349069.1	XP_003198589.1	40.994	322	177	4	19	333	34	349	3.86e-76	244
NP_001349069.1	XP_003198589.1	42.745	255	146	0	60	314	243	497	5.55e-71	230
NP_001349069.1	XP_003198589.1	42.066	271	151	1	49	313	170	440	3.98e-70	228
NP_001349069.1	XP_003198589.1	40.221	271	156	1	48	312	197	467	2.33e-67	221
NP_001349069.1	XP_003198589.1	43.421	228	129	0	58	285	269	496	6.67e-60	201
NP_001349069.1	XP_003198589.1	41.398	186	109	0	47	232	314	499	1.65e-42	155
NP_001349069.1	XP_009298771.1	45.783	249	135	0	63	311	82	330	1.23e-78	247
NP_001349069.1	XP_009298771.1	41.634	257	150	0	60	316	107	363	7.73e-76	240
NP_001349069.1	XP_009298771.1	41.199	267	157	0	48	314	123	389	1.05e-74	237
NP_001349069.1	XP_009298771.1	48.000	225	117	0	91	315	82	306	2.33e-71	228
NP_001349069.1	XP_009298771.1	47.619	168	88	0	146	313	81	248	3.13e-51	176
NP_001349069.1	XP_009298771.1	44.444	144	80	0	172	315	79	222	7.02e-39	143
NP_001349069.1	XP_017210202.1	44.906	265	146	0	49	313	39	303	1.60e-78	244
NP_001349069.1	XP_017210202.1	40.357	280	165	1	37	316	1	278	2.36e-71	226
NP_001349069.1	XP_017210202.1	42.523	214	123	0	49	262	95	308	7.55e-58	191
NP_001349069.1	XP_017210202.1	42.188	128	74	0	47	174	177	304	1.44e-26	108
NP_001349069.1	XP_017211185.1	45.783	249	135	0	63	311	82	330	1.74e-78	246
NP_001349069.1	XP_017211185.1	40.977	266	157	0	48	313	123	388	3.69e-71	228
NP_001349069.1	XP_017211185.1	47.556	225	118	0	91	315	82	306	5.95e-70	224
NP_001349069.1	XP_017211185.1	42.857	168	96	0	146	313	81	248	4.63e-45	160
NP_001349069.1	XP_017211185.1	43.750	144	81	0	172	315	79	222	7.27e-38	140
NP_001349069.1	XP_017211185.1	37.079	89	56	0	58	146	301	389	1.10e-13	72.8
NP_001349069.1	XP_021332374.1	46.642	268	143	0	47	314	177	444	1.81e-78	259
NP_001349069.1	XP_021332374.1	47.744	266	139	0	48	313	150	415	3.04e-76	253
NP_001349069.1	XP_021332374.1	49.027	257	131	0	58	314	384	640	4.23e-75	250
NP_001349069.1	XP_021332374.1	45.318	267	146	0	47	313	345	611	3.08e-74	248
NP_001349069.1	XP_021332374.1	47.266	256	135	0	58	313	524	779	5.42e-73	244
NP_001349069.1	XP_021332374.1	46.457	254	136	0	58	311	76	329	7.50e-73	244
NP_001349069.1	XP_021332374.1	45.283	265	145	0	49	313	319	583	1.78e-72	243
NP_001349069.1	XP_021332374.1	47.244	254	134	0	58	311	440	693	3.51e-72	242
NP_001349069.1	XP_021332374.1	45.113	266	146	0	48	313	38	303	8.92e-72	241
NP_001349069.1	XP_021332374.1	46.067	267	144	0	49	315	487	753	9.97e-72	241
NP_001349069.1	XP_021332374.1	47.266	256	135	0	58	313	664	919	2.30e-70	237
NP_001349069.1	XP_021332374.1	46.063	254	137	0	58	311	244	497	3.15e-70	237
NP_001349069.1	XP_021332374.1	45.098	255	140	0	60	314	22	276	6.14e-70	236
NP_001349069.1	XP_021332374.1	43.662	284	132	1	58	313	104	387	1.21e-69	235
NP_001349069.1	XP_021332374.1	44.106	263	147	0	49	311	599	861	1.42e-69	235
NP_001349069.1	XP_021332374.1	41.297	293	144	1	49	313	263	555	6.36e-67	228
NP_001349069.1	XP_021332374.1	42.029	276	154	1	44	313	448	723	5.26e-65	223
NP_001349069.1	XP_021332374.1	47.234	235	120	1	83	313	13	247	1.27e-62	216
NP_001349069.1	XP_021332374.1	42.222	225	130	0	58	282	720	944	1.42e-56	199
NP_001349069.1	XP_021332374.1	40.385	208	124	0	47	254	737	944	5.20e-45	166
NP_001349069.1	XP_021332374.1	43.353	173	98	0	144	316	22	194	4.46e-39	149
NP_001349069.1	XP_017211076.1	45.783	249	135	0	63	311	82	330	1.86e-78	246
NP_001349069.1	XP_017211076.1	42.023	257	149	0	60	316	107	363	1.19e-73	234
NP_001349069.1	XP_017211076.1	47.111	225	119	0	91	315	82	306	5.67e-71	227
NP_001349069.1	XP_017211076.1	40.226	266	159	0	48	313	123	388	6.45e-71	227
NP_001349069.1	XP_017211076.1	42.262	168	97	0	146	313	81	248	3.06e-46	163
NP_001349069.1	XP_017211076.1	43.750	144	81	0	172	315	79	222	1.78e-38	142
NP_001349069.1	XP_017211076.1	37.079	89	56	0	58	146	301	389	1.42e-13	72.4
NP_001349069.1	XP_021331135.1	46.586	249	133	0	63	311	51	299	2.21e-78	245
NP_001349069.1	XP_021331135.1	43.191	257	146	0	60	316	76	332	2.58e-76	240
NP_001349069.1	XP_021331135.1	47.556	225	118	0	91	315	51	275	7.35e-73	231
NP_001349069.1	XP_021331135.1	39.326	267	162	0	48	314	92	358	1.65e-72	230
NP_001349069.1	XP_017207343.2	47.843	255	132	1	58	311	201	455	2.46e-78	252
NP_001349069.1	XP_017207343.2	44.118	272	149	1	42	313	273	541	5.02e-77	249
NP_001349069.1	XP_017207343.2	42.553	282	155	2	42	323	301	575	2.83e-76	247
NP_001349069.1	XP_017207343.2	40.909	198	88	1	145	313	176	373	7.70e-46	166
NP_001349069.1	XP_017207343.2	43.210	81	38	3	237	313	156	232	3.43e-08	56.6
NP_001349069.1	XP_021330552.1	44.569	267	147	1	50	316	39	304	2.71e-78	245
NP_001349069.1	XP_021330552.1	41.946	298	166	2	45	336	56	352	4.32e-73	232
NP_001349069.1	XP_021330552.1	42.289	201	105	3	116	316	3	192	3.27e-44	157
NP_001349069.1	XP_021325334.1	43.098	297	141	1	48	316	547	843	2.84e-78	258
NP_001349069.1	XP_021325334.1	46.067	267	144	0	49	315	632	898	3.22e-77	255
NP_001349069.1	XP_021325334.1	46.332	259	139	0	58	316	613	871	6.36e-77	254
NP_001349069.1	XP_021325334.1	45.522	268	146	0	49	316	57	324	3.00e-74	247
NP_001349069.1	XP_021325334.1	42.069	290	163	2	30	316	500	787	5.15e-71	238
NP_001349069.1	XP_021325334.1	42.593	270	155	0	48	317	196	465	1.01e-69	235
NP_001349069.1	XP_021325334.1	41.034	290	171	0	24	313	4	293	1.15e-69	235
NP_001349069.1	XP_021325334.1	43.359	256	145	0	58	313	94	349	2.87e-69	234
NP_001349069.1	XP_021325334.1	43.446	267	151	0	48	314	140	406	5.12e-68	230
NP_001349069.1	XP_021325334.1	36.824	296	144	1	64	316	408	703	3.54e-58	203
NP_001349069.1	XP_021325334.1	40.784	255	146	2	74	327	25	275	5.15e-56	197
NP_001349069.1	XP_021325334.1	35.048	311	159	1	46	313	278	588	1.19e-51	185
NP_001349069.1	NP_001373758.1	47.471	257	135	0	58	314	418	674	2.99e-78	254
NP_001349069.1	NP_001373758.1	39.908	218	127	2	86	303	88	301	3.47e-50	179
NP_001349069.1	NP_001373758.1	40.201	199	116	1	61	259	91	286	7.06e-45	164
NP_001349069.1	NP_001373758.1	40.625	192	114	0	119	310	93	284	4.79e-43	159
NP_001349069.1	NP_001373758.1	44.186	172	96	0	142	313	88	259	5.79e-40	150
NP_001349069.1	NP_001373758.1	45.513	156	84	1	43	198	130	284	3.06e-36	140
